"STATION","NAME","DATE","TMAX","TMIN"
"MXM00076680","MEXICO CITY, MX","2016-08-07","75","59"
"MXM00076680","MEXICO CITY, MX","2016-08-08",,
"MXM00076680","MEXICO CITY, MX","2016-08-09",,
"MXM00076680","MEXICO CITY, MX","2016-08-10","80","58"
"MXM00076680","MEXICO CITY, MX","2016-08-11","79","56"
"MXM00076680","MEXICO CITY, MX","2016-08-12","80","56"
"MXM00076680","MEXICO CITY, MX","2016-08-13",,
"MXM00076680","MEXICO CITY, MX","2016-08-14","82","54"
"MXM00076680","MEXICO CITY, MX","2016-08-15","81","56"
"MXM00076680","MEXICO CITY, MX","2016-08-16","79","57"
"MXM00076680","MEXICO CITY, MX","2016-08-17",,
"MXM00076680","MEXICO CITY, MX","2016-08-18","78","59"
"MXM00076680","MEXICO CITY, MX","2016-08-19","77","59"
"MXM00076680","MEXICO CITY, MX","2016-08-20",,
"MXM00076680","MEXICO CITY, MX","2016-08-21","80","56"
"MXM00076680","MEXICO CITY, MX","2016-08-22",,
"MXM00076680","MEXICO CITY, MX","2016-08-23","77","54"
"MXM00076680","MEXICO CITY, MX","2016-08-24",,
"MXM00076680","MEXICO CITY, MX","2016-08-25","76","55"
"MXM00076680","MEXICO CITY, MX","2016-08-26","74","56"
"MXM00076680","MEXICO CITY, MX","2016-08-27","78","56"
"MXM00076680","MEXICO CITY, MX","2016-08-28",,
"MXM00076680","MEXICO CITY, MX","2016-08-29",,
"MXM00076680","MEXICO CITY, MX","2016-08-30","79","57"
"MXM00076680","MEXICO CITY, MX","2016-08-31","79","55"
"MXM00076680","MEXICO CITY, MX","2016-09-01","80","55"
"MXM00076680","MEXICO CITY, MX","2016-09-02",,
"MXM00076680","MEXICO CITY, MX","2016-09-03",,
"MXM00076680","MEXICO CITY, MX","2016-09-04","69","58"
"MXM00076680","MEXICO CITY, MX","2016-09-05",,
"MXM00076680","MEXICO CITY, MX","2016-09-06",,
"MXM00076680","MEXICO CITY, MX","2016-09-07","79","54"
"MXM00076680","MEXICO CITY, MX","2016-09-08","79","54"
"MXM00076680","MEXICO CITY, MX","2016-09-09","79","55"
"MXM00076680","MEXICO CITY, MX","2016-09-10","79","55"
"MXM00076680","MEXICO CITY, MX","2016-09-11","81","56"
"MXM00076680","MEXICO CITY, MX","2016-09-12","78","58"
"MXM00076680","MEXICO CITY, MX","2016-09-13","78","59"
"MXM00076680","MEXICO CITY, MX","2016-09-14","78","55"
"MXM00076680","MEXICO CITY, MX","2016-09-15","78","55"
"MXM00076680","MEXICO CITY, MX","2016-09-16","80","58"
"MXM00076680","MEXICO CITY, MX","2016-09-17","81","56"
"MXM00076680","MEXICO CITY, MX","2016-09-18","81","56"
"MXM00076680","MEXICO CITY, MX","2016-09-19","81","58"
"MXM00076680","MEXICO CITY, MX","2016-09-20","77","54"
"MXM00076680","MEXICO CITY, MX","2016-09-21","77","55"
"MXM00076680","MEXICO CITY, MX","2016-09-22",,
"MXM00076680","MEXICO CITY, MX","2016-09-23","75","54"
"MXM00076680","MEXICO CITY, MX","2016-09-24","76","55"
"MXM00076680","MEXICO CITY, MX","2016-09-25","74","55"
"MXM00076680","MEXICO CITY, MX","2016-09-26","77","57"
"MXM00076680","MEXICO CITY, MX","2016-09-27","74","57"
"MXM00076680","MEXICO CITY, MX","2016-09-28","67","57"
"MXM00076680","MEXICO CITY, MX","2016-09-29",,
"MXM00076680","MEXICO CITY, MX","2016-09-30","75","55"
"MXM00076680","MEXICO CITY, MX","2016-10-01","75","56"
"MXM00076680","MEXICO CITY, MX","2016-10-02","75","56"
"MXM00076680","MEXICO CITY, MX","2016-10-03",,
"MXM00076680","MEXICO CITY, MX","2016-10-04","81","55"
"MXM00076680","MEXICO CITY, MX","2016-10-05","78","57"
"MXM00076680","MEXICO CITY, MX","2016-10-06","80","57"
"MXM00076680","MEXICO CITY, MX","2016-10-07","79","55"
"MXM00076680","MEXICO CITY, MX","2016-10-08","78","55"
"MXM00076680","MEXICO CITY, MX","2016-10-09",,
"MXM00076680","MEXICO CITY, MX","2016-10-10","64","52"
"MXM00076680","MEXICO CITY, MX","2016-10-11",,
"MXM00076680","MEXICO CITY, MX","2016-10-12","78","54"
"MXM00076680","MEXICO CITY, MX","2016-10-13","78","57"
"MXM00076680","MEXICO CITY, MX","2016-10-14","79","50"
"MXM00076680","MEXICO CITY, MX","2016-10-15","81","50"
"MXM00076680","MEXICO CITY, MX","2016-10-16","78","53"
"MXM00076680","MEXICO CITY, MX","2016-10-17","78","53"
"MXM00076680","MEXICO CITY, MX","2016-10-18","78","54"
"MXM00076680","MEXICO CITY, MX","2016-10-19","80","54"
"MXM00076680","MEXICO CITY, MX","2016-10-20","77","54"
"MXM00076680","MEXICO CITY, MX","2016-10-21","75","54"
"MXM00076680","MEXICO CITY, MX","2016-10-22","65","54"
"MXM00076680","MEXICO CITY, MX","2016-10-23",,
"MXM00076680","MEXICO CITY, MX","2016-10-24",,
"MXM00076680","MEXICO CITY, MX","2016-10-25","76","53"
"MXM00076680","MEXICO CITY, MX","2016-10-26","73","51"
"MXM00076680","MEXICO CITY, MX","2016-10-27","72","51"
"MXM00076680","MEXICO CITY, MX","2016-10-28","65","46"
"MXM00076680","MEXICO CITY, MX","2016-10-29",,
"MXM00076680","MEXICO CITY, MX","2016-10-30",,
"MXM00076680","MEXICO CITY, MX","2016-10-31","74","52"
"MXM00076680","MEXICO CITY, MX","2016-11-01",,
"MXM00076680","MEXICO CITY, MX","2016-11-02","77","50"
"MXM00076680","MEXICO CITY, MX","2016-11-03","78","53"
"MXM00076680","MEXICO CITY, MX","2016-11-04","73","55"
"MXM00076680","MEXICO CITY, MX","2016-11-05",,
"MXM00076680","MEXICO CITY, MX","2016-11-06",,
"MXM00076680","MEXICO CITY, MX","2016-11-07","77","53"
"MXM00076680","MEXICO CITY, MX","2016-11-08","77","53"
"MXM00076680","MEXICO CITY, MX","2016-11-09",,
"MXM00076680","MEXICO CITY, MX","2016-11-10",,
"MXM00076680","MEXICO CITY, MX","2016-11-11","61","52"
"MXM00076680","MEXICO CITY, MX","2016-11-12","63","52"
"MXM00076680","MEXICO CITY, MX","2016-11-13","71","51"
"MXM00076680","MEXICO CITY, MX","2016-11-14","68","51"
"MXM00076680","MEXICO CITY, MX","2016-11-15","74","52"
"MXM00076680","MEXICO CITY, MX","2016-11-16",,
"MXM00076680","MEXICO CITY, MX","2016-11-17","66","49"
"MXM00076680","MEXICO CITY, MX","2016-11-18",,
"MXM00076680","MEXICO CITY, MX","2016-11-19","71","52"
"MXM00076680","MEXICO CITY, MX","2016-11-20",,
"MXM00076680","MEXICO CITY, MX","2016-11-21",,
"MXM00076680","MEXICO CITY, MX","2016-11-22","72","44"
"MXM00076680","MEXICO CITY, MX","2016-11-23","73","47"
"MXM00076680","MEXICO CITY, MX","2016-11-24","72","47"
"MXM00076680","MEXICO CITY, MX","2016-11-25","72","45"
"MXM00076680","MEXICO CITY, MX","2016-11-26","71","45"
"MXM00076680","MEXICO CITY, MX","2016-11-27",,
"MXM00076680","MEXICO CITY, MX","2016-11-28",,
"MXM00076680","MEXICO CITY, MX","2016-11-29","75","46"
"MXM00076680","MEXICO CITY, MX","2016-11-30",,
"MXM00076680","MEXICO CITY, MX","2016-12-01","79","52"
"MXM00076680","MEXICO CITY, MX","2016-12-02","79","52"
"MXM00076680","MEXICO CITY, MX","2016-12-03","78","51"
"MXM00076680","MEXICO CITY, MX","2016-12-04","80","51"
"MXM00076680","MEXICO CITY, MX","2016-12-05","74","53"
"MXM00076680","MEXICO CITY, MX","2016-12-06",,
"MXM00076680","MEXICO CITY, MX","2016-12-07","79","49"
"MXM00076680","MEXICO CITY, MX","2016-12-08","80","51"
"MXM00076680","MEXICO CITY, MX","2016-12-10","69","50"
"MXM00076680","MEXICO CITY, MX","2016-12-11","68","50"
"MXM00076680","MEXICO CITY, MX","2016-12-12",,
"MXM00076680","MEXICO CITY, MX","2016-12-13","76","50"
"MXM00076680","MEXICO CITY, MX","2016-12-14",,
"MXM00076680","MEXICO CITY, MX","2016-12-15","79","49"
"MXM00076680","MEXICO CITY, MX","2016-12-16","76","52"
"MXM00076680","MEXICO CITY, MX","2016-12-17","74","52"
"MXM00076680","MEXICO CITY, MX","2016-12-18","76","52"
"MXM00076680","MEXICO CITY, MX","2016-12-19","76","51"
"MXM00076680","MEXICO CITY, MX","2016-12-20","74","51"
"MXM00076680","MEXICO CITY, MX","2016-12-21","73","48"
"MXM00076680","MEXICO CITY, MX","2016-12-22","75","46"
"MXM00076680","MEXICO CITY, MX","2016-12-23","76","46"
"MXM00076680","MEXICO CITY, MX","2016-12-24","76","46"
"MXM00076680","MEXICO CITY, MX","2016-12-25","77","47"
"MXM00076680","MEXICO CITY, MX","2016-12-26","76","48"
"MXM00076680","MEXICO CITY, MX","2016-12-27","76","49"
"MXM00076680","MEXICO CITY, MX","2016-12-28","75","49"
"MXM00076680","MEXICO CITY, MX","2016-12-29","77","50"
"MXM00076680","MEXICO CITY, MX","2016-12-30","75","50"
"MXM00076680","MEXICO CITY, MX","2016-12-31","69","49"
"MXM00076680","MEXICO CITY, MX","2017-01-01",,
"MXM00076680","MEXICO CITY, MX","2017-01-02","75","49"
"MXM00076680","MEXICO CITY, MX","2017-01-03","78","49"
"MXM00076680","MEXICO CITY, MX","2017-01-04",,
"MXM00076680","MEXICO CITY, MX","2017-01-05","79","48"
"MXM00076680","MEXICO CITY, MX","2017-01-06","81","49"
"MXM00076680","MEXICO CITY, MX","2017-01-07","81","51"
"MXM00076680","MEXICO CITY, MX","2017-01-09",,
"MXM00076680","MEXICO CITY, MX","2017-01-10",,
"MXM00076680","MEXICO CITY, MX","2017-01-11","74","43"
"MXM00076680","MEXICO CITY, MX","2017-01-12","73","45"
"MXM00076680","MEXICO CITY, MX","2017-01-13","74","47"
"MXM00076680","MEXICO CITY, MX","2017-01-14","74","44"
"MXM00076680","MEXICO CITY, MX","2017-01-15","73","44"
"MXM00076680","MEXICO CITY, MX","2017-01-16",,
"MXM00076680","MEXICO CITY, MX","2017-01-17","76","46"
"MXM00076680","MEXICO CITY, MX","2017-01-18","74","48"
"MXM00076680","MEXICO CITY, MX","2017-01-19","76","48"
"MXM00076680","MEXICO CITY, MX","2017-01-20","75","49"
"MXM00076680","MEXICO CITY, MX","2017-01-21",,
"MXM00076680","MEXICO CITY, MX","2017-01-22","77","46"
"MXM00076680","MEXICO CITY, MX","2017-01-23","76","46"
"MXM00076680","MEXICO CITY, MX","2017-01-24","79","47"
"MXM00076680","MEXICO CITY, MX","2017-01-25","78","47"
"MXM00076680","MEXICO CITY, MX","2017-01-26","82","47"
"MXM00076680","MEXICO CITY, MX","2017-01-27","82","49"
"MXM00076680","MEXICO CITY, MX","2017-01-28","81","49"
"MXM00076680","MEXICO CITY, MX","2017-01-29","77","44"
"MXM00076680","MEXICO CITY, MX","2017-01-30",,
"MXM00076680","MEXICO CITY, MX","2017-01-31","72","44"
"MXM00076680","MEXICO CITY, MX","2017-02-01","76","48"
"MXM00076680","MEXICO CITY, MX","2017-02-02","75","48"
"MXM00076680","MEXICO CITY, MX","2017-02-03",,
"MXM00076680","MEXICO CITY, MX","2017-02-04","76","48"
"MXM00076680","MEXICO CITY, MX","2017-02-05","73","49"
"MXM00076680","MEXICO CITY, MX","2017-02-06","75","49"
"MXM00076680","MEXICO CITY, MX","2017-02-07",,
"MXM00076680","MEXICO CITY, MX","2017-02-08","79","51"
"MXM00076680","MEXICO CITY, MX","2017-02-09","77","52"
"MXM00076680","MEXICO CITY, MX","2017-02-10","75","46"
"MXM00076680","MEXICO CITY, MX","2017-02-11",,
"MXM00076680","MEXICO CITY, MX","2017-02-12","81","46"
"MXM00076680","MEXICO CITY, MX","2017-02-13","80","49"
"MXM00076680","MEXICO CITY, MX","2017-02-14","78","50"
"MXM00076680","MEXICO CITY, MX","2017-02-15","78","48"
"MXM00076680","MEXICO CITY, MX","2017-02-16","77","48"
"MXM00076680","MEXICO CITY, MX","2017-02-17","71","50"
"MXM00076680","MEXICO CITY, MX","2017-02-18",,
"MXM00076680","MEXICO CITY, MX","2017-02-19","80","45"
"MXM00076680","MEXICO CITY, MX","2017-02-20","75","46"
"MXM00076680","MEXICO CITY, MX","2017-02-21","77","51"
"MXM00076680","MEXICO CITY, MX","2017-02-22",,
"MXM00076680","MEXICO CITY, MX","2017-02-23","80","49"
"MXM00076680","MEXICO CITY, MX","2017-02-24","78","49"
"MXM00076680","MEXICO CITY, MX","2017-02-25","79","49"
"MXM00076680","MEXICO CITY, MX","2017-02-26","80","49"
"MXM00076680","MEXICO CITY, MX","2017-02-27","81","52"
"MXM00076680","MEXICO CITY, MX","2017-02-28","82","53"
"MXM00076680","MEXICO CITY, MX","2017-03-01","85","54"
"MXM00076680","MEXICO CITY, MX","2017-03-02","82","51"
"MXM00076680","MEXICO CITY, MX","2017-03-03","78","50"
"MXM00076680","MEXICO CITY, MX","2017-03-04","76","49"
"MXM00076680","MEXICO CITY, MX","2017-03-05","75","49"
"MXM00076680","MEXICO CITY, MX","2017-03-06","75","50"
"MXM00076680","MEXICO CITY, MX","2017-03-07","76","53"
"MXM00076680","MEXICO CITY, MX","2017-03-08","75","50"
"MXM00076680","MEXICO CITY, MX","2017-03-09",,
"MXM00076680","MEXICO CITY, MX","2017-03-10","76","49"
"MXM00076680","MEXICO CITY, MX","2017-03-11","74","49"
"MXM00076680","MEXICO CITY, MX","2017-03-12","78","52"
"MXM00076680","MEXICO CITY, MX","2017-03-13","74","50"
"MXM00076680","MEXICO CITY, MX","2017-03-14","73","47"
"MXM00076680","MEXICO CITY, MX","2017-03-15","74","52"
"MXM00076680","MEXICO CITY, MX","2017-03-16","72","47"
"MXM00076680","MEXICO CITY, MX","2017-03-17","72","49"
"MXM00076680","MEXICO CITY, MX","2017-03-18","74","47"
"MXM00076680","MEXICO CITY, MX","2017-03-19","76","47"
"MXM00076680","MEXICO CITY, MX","2017-03-20","76","47"
"MXM00076680","MEXICO CITY, MX","2017-03-21","75","48"
"MXM00076680","MEXICO CITY, MX","2017-03-22","76","50"
"MXM00076680","MEXICO CITY, MX","2017-03-23",,
"MXM00076680","MEXICO CITY, MX","2017-03-24","80","49"
"MXM00076680","MEXICO CITY, MX","2017-03-25","83","53"
"MXM00076680","MEXICO CITY, MX","2017-03-26","83","53"
"MXM00076680","MEXICO CITY, MX","2017-03-28","82","52"
"MXM00076680","MEXICO CITY, MX","2017-03-29","82","54"
"MXM00076680","MEXICO CITY, MX","2017-03-30","82","55"
"MXM00076680","MEXICO CITY, MX","2017-03-31","84","55"
"MXM00076680","MEXICO CITY, MX","2017-04-01",,
"MXM00076680","MEXICO CITY, MX","2017-04-02","84","55"
"MXM00076680","MEXICO CITY, MX","2017-04-03",,
"MXM00076680","MEXICO CITY, MX","2017-04-04","85","53"
"MXM00076680","MEXICO CITY, MX","2017-04-05","85","55"
"MXM00076680","MEXICO CITY, MX","2017-04-06","87","56"
"MXM00076680","MEXICO CITY, MX","2017-04-07","79","53"
"MXM00076680","MEXICO CITY, MX","2017-04-08","84","53"
"MXM00076680","MEXICO CITY, MX","2017-04-09","82","53"
"MXM00076680","MEXICO CITY, MX","2017-04-10","83","58"
"MXM00076680","MEXICO CITY, MX","2017-04-11","84","58"
"MXM00076680","MEXICO CITY, MX","2017-04-12","80","51"
"MXM00076680","MEXICO CITY, MX","2017-04-13",,
"MXM00076680","MEXICO CITY, MX","2017-04-14","77","52"
"MXM00076680","MEXICO CITY, MX","2017-04-15","79","51"
"MXM00076680","MEXICO CITY, MX","2017-04-16","78","53"
"MXM00076680","MEXICO CITY, MX","2017-04-17","80","51"
"MXM00076680","MEXICO CITY, MX","2017-04-18","75","50"
"MXM00076680","MEXICO CITY, MX","2017-04-19","71","47"
"MXM00076680","MEXICO CITY, MX","2017-04-20",,
"MXM00076680","MEXICO CITY, MX","2017-04-21","78","50"
"MXM00076680","MEXICO CITY, MX","2017-04-22",,
"MXM00076680","MEXICO CITY, MX","2017-04-23","81","53"
"MXM00076680","MEXICO CITY, MX","2017-04-24","81","53"
"MXM00076680","MEXICO CITY, MX","2017-04-25","81","55"
"MXM00076680","MEXICO CITY, MX","2017-04-26","80","56"
"MXM00076680","MEXICO CITY, MX","2017-04-28","84","56"
"MXM00076680","MEXICO CITY, MX","2017-04-29","85","62"
"MXM00076680","MEXICO CITY, MX","2017-04-30",,
"MXM00076680","MEXICO CITY, MX","2017-05-01","90","57"
"MXM00076680","MEXICO CITY, MX","2017-05-02","87","59"
"MXM00076680","MEXICO CITY, MX","2017-05-03","84","58"
"MXM00076680","MEXICO CITY, MX","2017-05-04","83","58"
"MXM00076680","MEXICO CITY, MX","2017-05-05","80","56"
"MXM00076680","MEXICO CITY, MX","2017-05-06",,
"MXM00076680","MEXICO CITY, MX","2017-05-08","82","59"
"MXM00076680","MEXICO CITY, MX","2017-05-09","85","56"
"MXM00076680","MEXICO CITY, MX","2017-05-10","80","56"
"MXM00076680","MEXICO CITY, MX","2017-05-11",,
"MXM00076680","MEXICO CITY, MX","2017-05-12",,
"MXM00076680","MEXICO CITY, MX","2017-05-13","83","56"
"MXM00076680","MEXICO CITY, MX","2017-05-14","83","56"
"MXM00076680","MEXICO CITY, MX","2017-05-15",,
"MXM00076680","MEXICO CITY, MX","2017-05-16","84","58"
"MXM00076680","MEXICO CITY, MX","2017-05-17","87","62"
"MXM00076680","MEXICO CITY, MX","2017-05-18","89","63"
"MXM00076680","MEXICO CITY, MX","2017-05-19",,
"MXM00076680","MEXICO CITY, MX","2017-05-20","92","62"
"MXM00076680","MEXICO CITY, MX","2017-05-21","89","60"
"MXM00076680","MEXICO CITY, MX","2017-05-22","87","60"
"MXM00076680","MEXICO CITY, MX","2017-05-23","89","62"
"MXM00076680","MEXICO CITY, MX","2017-05-24","91","62"
"MXM00076680","MEXICO CITY, MX","2017-05-25","87","56"
"MXM00076680","MEXICO CITY, MX","2017-05-26","86","58"
"MXM00076680","MEXICO CITY, MX","2017-05-27","86","58"
"MXM00076680","MEXICO CITY, MX","2017-05-28","84","61"
"MXM00076680","MEXICO CITY, MX","2017-05-29","86","59"
"MXM00076680","MEXICO CITY, MX","2017-05-30","83","58"
"MXM00076680","MEXICO CITY, MX","2017-05-31","80","58"
"MXM00076680","MEXICO CITY, MX","2017-06-01","76","58"
"MXM00076680","MEXICO CITY, MX","2017-06-02",,
"MXM00076680","MEXICO CITY, MX","2017-06-03","81","58"
"MXM00076680","MEXICO CITY, MX","2017-06-04",,
"MXM00076680","MEXICO CITY, MX","2017-06-05","88","56"
"MXM00076680","MEXICO CITY, MX","2017-06-06","83","61"
"MXM00076680","MEXICO CITY, MX","2017-06-07","82","55"
"MXM00076680","MEXICO CITY, MX","2017-06-08","81","55"
"MXM00076680","MEXICO CITY, MX","2017-06-09","82","56"
"MXM00076680","MEXICO CITY, MX","2017-06-10","81","59"
"MXM00076680","MEXICO CITY, MX","2017-06-11","80","57"
"MXM00076680","MEXICO CITY, MX","2017-06-12","84","57"
"MXM00076680","MEXICO CITY, MX","2017-06-13","83","56"
"MXM00076680","MEXICO CITY, MX","2017-06-14","73","60"
"MXM00076680","MEXICO CITY, MX","2017-06-15",,
"MXM00076680","MEXICO CITY, MX","2017-06-16",,
"MXM00076680","MEXICO CITY, MX","2017-06-17","83","56"
"MXM00076680","MEXICO CITY, MX","2017-06-18","82","56"
"MXM00076680","MEXICO CITY, MX","2017-06-19","81","56"
"MXM00076680","MEXICO CITY, MX","2017-06-20","80","55"
"MXM00076680","MEXICO CITY, MX","2017-06-21",,
"MXM00076680","MEXICO CITY, MX","2017-06-22","80","54"
"MXM00076680","MEXICO CITY, MX","2017-06-23","83","58"
"MXM00076680","MEXICO CITY, MX","2017-06-24","85","58"
"MXM00076680","MEXICO CITY, MX","2017-06-25","85","58"
"MXM00076680","MEXICO CITY, MX","2017-06-26","76","56"
"MXM00076680","MEXICO CITY, MX","2017-06-27",,
"MXM00076680","MEXICO CITY, MX","2017-06-28",,
"MXM00076680","MEXICO CITY, MX","2017-06-29",,
"MXM00076680","MEXICO CITY, MX","2017-06-30",,
"MXM00076680","MEXICO CITY, MX","2017-07-01","74","56"
"MXM00076680","MEXICO CITY, MX","2017-07-02",,
"MXM00076680","MEXICO CITY, MX","2017-07-03","80","56"
"MXM00076680","MEXICO CITY, MX","2017-07-04","71","56"
"MXM00076680","MEXICO CITY, MX","2017-07-05","76","55"
"MXM00076680","MEXICO CITY, MX","2017-07-06","76","54"
"MXM00076680","MEXICO CITY, MX","2017-07-07","75","56"
"MXM00076680","MEXICO CITY, MX","2017-07-08","72","56"
"MXM00076680","MEXICO CITY, MX","2017-07-09","74","56"
"MXM00076680","MEXICO CITY, MX","2017-07-10",,
"MXM00076680","MEXICO CITY, MX","2017-07-11","72","55"
"MXM00076680","MEXICO CITY, MX","2017-07-12","72","56"
"MXM00076680","MEXICO CITY, MX","2017-07-13",,
"MXM00076680","MEXICO CITY, MX","2017-07-14","79","55"
"MXM00076680","MEXICO CITY, MX","2017-07-15","78","55"
"MXM00076680","MEXICO CITY, MX","2017-07-16","78","55"
"MXM00076680","MEXICO CITY, MX","2017-07-17","80","54"
"MXM00076680","MEXICO CITY, MX","2017-07-18","77","54"
"MXM00076680","MEXICO CITY, MX","2017-07-19",,
"MXM00076680","MEXICO CITY, MX","2017-07-20","78","54"
"MXM00076680","MEXICO CITY, MX","2017-07-21","80","54"
"MXM00076680","MEXICO CITY, MX","2017-07-22","81","56"
"MXM00076680","MEXICO CITY, MX","2017-07-23","79","54"
"MXM00076680","MEXICO CITY, MX","2017-07-24","75","54"
"MXM00076680","MEXICO CITY, MX","2017-07-25","77","55"
"MXM00076680","MEXICO CITY, MX","2017-07-26","74","56"
"MXM00076680","MEXICO CITY, MX","2017-07-27","78","57"
"MXM00076680","MEXICO CITY, MX","2017-07-28",,
"MXM00076680","MEXICO CITY, MX","2017-07-29","80","53"
"MXM00076680","MEXICO CITY, MX","2017-07-30","81","56"
"MXM00076680","MEXICO CITY, MX","2017-07-31","81","56"
"MXM00076680","MEXICO CITY, MX","2017-08-01","81","57"
"MXM00076680","MEXICO CITY, MX","2017-08-02","79","58"
"MXM00076680","MEXICO CITY, MX","2017-08-03","82","58"
"MXM00076680","MEXICO CITY, MX","2017-08-04","83","58"
"MXM00076680","MEXICO CITY, MX","2017-08-05","80","58"
"MXM00076680","MEXICO CITY, MX","2017-08-06","81","58"
"MXM00076680","MEXICO CITY, MX","2017-08-07","83","58"
"MXM00076680","MEXICO CITY, MX","2017-08-08","83","59"
"MXM00076680","MEXICO CITY, MX","2017-08-09","81","58"
"MXM00076680","MEXICO CITY, MX","2017-08-10",,
"MXM00076680","MEXICO CITY, MX","2017-08-11",,
"MXM00076680","MEXICO CITY, MX","2017-08-12","76","55"
"MXM00076680","MEXICO CITY, MX","2017-08-13","76","55"
"MXM00076680","MEXICO CITY, MX","2017-08-14","77","57"
"MXM00076680","MEXICO CITY, MX","2017-08-15","80","56"
"MXM00076680","MEXICO CITY, MX","2017-08-16","81","56"
"MXM00076680","MEXICO CITY, MX","2017-08-17","79","59"
"MXM00076680","MEXICO CITY, MX","2017-08-18","80","56"
"MXM00076680","MEXICO CITY, MX","2017-08-19","79","56"
"MXM00076680","MEXICO CITY, MX","2017-08-20",,
"MXM00076680","MEXICO CITY, MX","2017-08-21","80","57"
"MXM00076680","MEXICO CITY, MX","2017-08-22",,
"MXM00076680","MEXICO CITY, MX","2017-08-23","79","56"
"MXM00076680","MEXICO CITY, MX","2017-08-24","80","56"
"MXM00076680","MEXICO CITY, MX","2017-08-25","75","57"
"MXM00076680","MEXICO CITY, MX","2017-08-26","75","60"
"MXM00076680","MEXICO CITY, MX","2017-08-27","80","60"
"MXM00076680","MEXICO CITY, MX","2017-08-28","71","56"
"MXM00076680","MEXICO CITY, MX","2017-08-29",,
"MXM00076680","MEXICO CITY, MX","2017-08-30",,
"MXM00076680","MEXICO CITY, MX","2017-08-31",,
"MXM00076680","MEXICO CITY, MX","2017-09-01","73","55"
"MXM00076680","MEXICO CITY, MX","2017-09-02","75","57"
"MXM00076680","MEXICO CITY, MX","2017-09-03",,
"MXM00076680","MEXICO CITY, MX","2017-09-04",,
"MXM00076680","MEXICO CITY, MX","2017-09-05","71","56"
"MXM00076680","MEXICO CITY, MX","2017-09-06","74","56"
"MXM00076680","MEXICO CITY, MX","2017-09-07",,
"MXM00076680","MEXICO CITY, MX","2017-09-08","68","55"
"MXM00076680","MEXICO CITY, MX","2017-09-09","70","57"
"MXM00076680","MEXICO CITY, MX","2017-09-10","70","54"
"MXM00076680","MEXICO CITY, MX","2017-09-11",,
"MXM00076680","MEXICO CITY, MX","2017-09-12",,
"MXM00076680","MEXICO CITY, MX","2017-09-13","76","49"
"MXM00076680","MEXICO CITY, MX","2017-09-14",,
"MXM00076680","MEXICO CITY, MX","2017-09-15","80","58"
"MXM00076680","MEXICO CITY, MX","2017-09-16",,
"MXM00076680","MEXICO CITY, MX","2017-09-17","83","57"
"MXM00076680","MEXICO CITY, MX","2017-09-18","83","56"
"MXM00076680","MEXICO CITY, MX","2017-09-19","79","59"
"MXM00076680","MEXICO CITY, MX","2017-09-21","80","58"
"MXM00076680","MEXICO CITY, MX","2017-09-22","76","57"
"MXM00076680","MEXICO CITY, MX","2017-09-23","77","57"
"MXM00076680","MEXICO CITY, MX","2017-09-24","77","57"
"MXM00076680","MEXICO CITY, MX","2017-09-25","80","59"
"MXM00076680","MEXICO CITY, MX","2017-09-26","78","58"
"MXM00076680","MEXICO CITY, MX","2017-09-27","81","58"
"MXM00076680","MEXICO CITY, MX","2017-09-28","77","58"
"MXM00076680","MEXICO CITY, MX","2017-09-29",,
"MXM00076680","MEXICO CITY, MX","2017-09-30","66","55"
"MXM00076680","MEXICO CITY, MX","2017-10-01",,
"MXM00076680","MEXICO CITY, MX","2017-10-02","68","56"
"MXM00076680","MEXICO CITY, MX","2017-10-03","71","56"
"MXM00076680","MEXICO CITY, MX","2017-10-05",,
"MXM00076680","MEXICO CITY, MX","2017-10-06","73","54"
"MXM00076680","MEXICO CITY, MX","2017-10-07",,
"MXM00076680","MEXICO CITY, MX","2017-10-08","78","50"
"MXM00076680","MEXICO CITY, MX","2017-10-09","79","56"
"MXM00076680","MEXICO CITY, MX","2017-10-10","82","56"
"MXM00076680","MEXICO CITY, MX","2017-10-11",,
"MXM00076680","MEXICO CITY, MX","2017-10-12","68","53"
"MXM00076680","MEXICO CITY, MX","2017-10-13",,
"MXM00076680","MEXICO CITY, MX","2017-10-14",,
"MXM00076680","MEXICO CITY, MX","2017-10-15","78","54"
"MXM00076680","MEXICO CITY, MX","2017-10-16",,
"MXM00076680","MEXICO CITY, MX","2017-10-17","69","55"
"MXM00076680","MEXICO CITY, MX","2017-10-18",,
"MXM00076680","MEXICO CITY, MX","2017-10-19","78","53"
"MXM00076680","MEXICO CITY, MX","2017-10-20","78","55"
"MXM00076680","MEXICO CITY, MX","2017-10-21","80","55"
"MXM00076680","MEXICO CITY, MX","2017-10-22","80","53"
"MXM00076680","MEXICO CITY, MX","2017-10-23","78","53"
"MXM00076680","MEXICO CITY, MX","2017-10-24","69","53"
"MXM00076680","MEXICO CITY, MX","2017-10-25","67","50"
"MXM00076680","MEXICO CITY, MX","2017-10-26",,
"MXM00076680","MEXICO CITY, MX","2017-10-27","78","45"
"MXM00076680","MEXICO CITY, MX","2017-10-28","77","49"
"MXM00076680","MEXICO CITY, MX","2017-10-29","77","49"
"MXM00076680","MEXICO CITY, MX","2017-10-30","77","54"
"MXM00076680","MEXICO CITY, MX","2017-10-31","77","57"
"MXM00076680","MEXICO CITY, MX","2017-11-01","78","56"
"MXM00076680","MEXICO CITY, MX","2017-11-02","79","56"
